I,pattern,epsilon,chi,undercover_n,undercover_norm_n,cons_n,cons_norm_n,perf_n,perf_norm_n,max_auto_n,min_auto_n,mean_auto_n,lagrange_n
150,Medium,0.06,6,1916.3180202501835,12.775453468334566,1004.5049509489753,6.696699672993181,416.31802025018396,2.775453468334561,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.06,7,1966.9645549036502,13.113097032690998,1004.5049509489753,6.696699672993181,466.9645549036493,3.113097032690995,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.06,8,1979.5372281709754,13.19691485447318,1004.5049509489753,6.696699672993181,479.537228170976,3.1969148544731727,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.07,3,1708.1834658694388,11.387889772462929,1004.5049509489753,6.696699672993181,208.18346586943912,1.3878897724629278,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.07,4,1767.5122777506274,11.783415185004191,1004.5049509489753,6.696699672993181,267.51227775062773,1.7834151850041837,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.07,5,1900.5691094337963,12.670460729558636,1004.5049509489753,6.696699672993181,400.5691094337957,2.67046072955864,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.07,6,1985.7043569585483,13.23802904639032,1004.5049509489753,6.696699672993181,485.70435695854843,3.238029046390321,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.07,7,2044.7919807209241,13.631946538139498,1004.5049509489753,6.696699672993181,544.7919807209245,3.6319465381394944,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.07,8,2059.460099532806,13.729733996885365,1004.5049509489753,6.696699672993181,559.460099532805,3.7297339968853693,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.08,3,1737.923960993645,11.586159739957628,1004.5049509489753,6.696699672993181,237.9239609936447,1.586159739957631,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.08,4,1805.728317429289,12.038188782861923,1004.5049509489753,6.696699672993181,305.7283174292882,2.038188782861922,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.08,5,1957.7932679243374,13.051955119495586,1004.5049509489753,6.696699672993181,457.7932679243377,3.051955119495586,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.08,6,2055.090693666911,13.700604624446079,1004.5049509489753,6.696699672993181,555.0906936669122,3.70060462444608,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.08,7,2122.6194065382015,14.150796043588008,1004.5049509489753,6.696699672993181,622.6194065382002,4.150796043588001,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.08,8,2139.382970894636,14.262553139297562,1004.5049509489753,6.696699672993181,639.3829708946353,4.262553139297567,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.09,3,1767.6644561178505,11.784429707452334,1004.5049509489753,6.696699672993181,267.66445611785036,1.7844297074523363,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.09,4,1843.9443571079496,12.292962380719665,1004.5049509489753,6.696699672993181,343.94435710794966,2.292962380719664,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.09,5,2015.0174264148795,13.433449509432537,1004.5049509489753,6.696699672993181,515.0174264148806,3.4334495094325352,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.09,6,2124.4770303752766,14.163180202501843,1004.5049509489753,6.696699672993181,624.477030375277,4.163180202501845,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.09,7,2200.4468323554743,14.669645549036494,1004.5049509489753,6.696699672993181,700.446832355474,4.669645549036495,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.09,8,2219.305842256465,14.79537228170976,1004.5049509489753,6.696699672993181,719.3058422564642,4.795372281709764,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.1,3,1797.404951242057,11.982699674947042,1004.5049509489753,6.696699672993181,297.40495124205626,1.9826996749470405,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.1,4,1882.160396786611,12.547735978577402,1004.5049509489753,6.696699672993181,382.1603967866109,2.5477359785774074,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.1,5,2072.241584905423,13.814943899369483,1004.5049509489753,6.696699672993181,572.241584905422,3.8149438993694806,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.1,6,2193.863367083641,14.62575578055761,1004.5049509489753,6.696699672993181,693.8633670836398,4.625755780557598,0.2619,-0.45489,-0.10634,1500.0
